metric_id,resource_id,timestamp,cpu_utilization_pct,memory_utilization_pct,network_in_mbps,network_out_mbps,disk_utilization_pct,is_idle_flag
met-928b0470,res-bc43a43632,2026-02-25T00:00:00Z,7.97,9.88,2.33,1.79,14.37,True
met-cad2b337,res-bc43a43632,2026-02-22T00:00:00Z,4.12,5.87,1.22,0.34,14.22,True
met-85d1b3e7,res-55ed5b54c0,2026-03-21T00:00:00Z,14.49,89.47,24.32,279.06,44.49,False
met-2e44e5b6,res-55ed5b54c0,2026-03-18T00:00:00Z,39.51,32.43,362.4,201.45,91.36,False
met-e4e9d6d1,res-55ed5b54c0,2026-03-15T00:00:00Z,65.35,63.24,462.14,191.9,56.9,False
met-1f53d810,res-55ed5b54c0,2026-03-12T00:00:00Z,76.6,36.62,119.67,174.91,89.29,False
met-d45ae83a,res-55ed5b54c0,2026-03-09T00:00:00Z,10.82,37.46,455.98,224.18,74.38,False
met-078a86e8,res-55ed5b54c0,2026-03-06T00:00:00Z,63.85,72.81,483.46,133.9,37.5,False
met-29654b7a,res-55ed5b54c0,2026-03-03T00:00:00Z,28.32,33.28,64.58,105.37,64.42,False
met-77510d08,res-55ed5b54c0,2026-02-28T00:00:00Z,21.93,85.36,290.69,42.59,43.5,False
met-47f107b6,res-55ed5b54c0,2026-02-25T00:00:00Z,39.22,68.95,162.29,179.07,34.24,False
met-4a45dd06,res-55ed5b54c0,2026-02-22T00:00:00Z,39.93,43.9,387.93,240.27,90.04,False
met-e16e81df,res-0cec1ae9ba,2026-03-21T00:00:00Z,5.48,6.32,0.53,0.02,12.93,True
met-d3b26bd4,res-0cec1ae9ba,2026-03-18T00:00:00Z,2.87,8.35,1.48,0.44,10.52,True
met-bf29b4c1,res-0cec1ae9ba,2026-03-15T00:00:00Z,1.61,3.55,3.74,1.7,12.59,True
met-35fb0eeb,res-0cec1ae9ba,2026-03-12T00:00:00Z,0.76,3.88,2.51,1.38,4.83,True
met-0cd6918c,res-0cec1ae9ba,2026-03-09T00:00:00Z,6.86,6.17,3.16,0.43,5.08,True
met-50030040,res-0cec1ae9ba,2026-03-06T00:00:00Z,7.75,1.53,4.05,0.31,11.03,True
met-a40491df,res-0cec1ae9ba,2026-03-03T00:00:00Z,6.86,9.41,1.13,1.47,13.92,True
met-ee62be2e,res-0cec1ae9ba,2026-02-28T00:00:00Z,6.32,8.71,3.64,0.6,12.41,True
met-61aa2167,res-0cec1ae9ba,2026-02-25T00:00:00Z,7.34,2.43,0.11,0.78,6.91,True
met-11b6205f,res-0cec1ae9ba,2026-02-22T00:00:00Z,4.05,4.13,1.96,0.14,11.17,True
met-0cf8c754,res-2655060d2f,2026-03-21T00:00:00Z,88.08,66.09,278.52,33.71,44.26,False
met-d1459056,res-2655060d2f,2026-03-18T00:00:00Z,76.21,79.27,36.52,280.7,42.81,False
met-50ac0138,res-2655060d2f,2026-03-15T00:00:00Z,63.92,56.17,226.52,147.32,87.29,False
met-2d3a75ce,res-2655060d2f,2026-03-12T00:00:00Z,23.88,74.35,105.87,197.12,47.17,False
met-449a5eff,res-2655060d2f,2026-03-09T00:00:00Z,82.05,18.16,394.89,258.24,48.24,False
met-0efe547f,res-2655060d2f,2026-03-06T00:00:00Z,93.44,64.36,92.43,21.62,46.67,False
met-b1374a65,res-2655060d2f,2026-03-03T00:00:00Z,47.65,85.61,67.5,157.05,45.39,False
met-7f1b9a19,res-2655060d2f,2026-02-28T00:00:00Z,44.04,21.89,364.05,77.28,28.91,False
met-010bd5dd,res-2655060d2f,2026-02-25T00:00:00Z,40.7,34.22,302.12,55.88,75.89,False
met-35f9a6d6,res-2655060d2f,2026-02-22T00:00:00Z,74.83,89.29,338.66,31.44,54.78,False
met-0bfdbae8,res-641e724298,2026-03-21T00:00:00Z,39.39,60.59,228.11,8.42,28.75,False
met-52d32395,res-641e724298,2026-03-18T00:00:00Z,15.98,61.31,455.15,71.36,64.01,False
met-868e0c37,res-641e724298,2026-03-15T00:00:00Z,93.86,48.36,349.93,32.89,64.47,False
met-ed1c0c75,res-641e724298,2026-03-12T00:00:00Z,39.56,90.0,354.34,93.02,29.39,False
met-f9f791dc,res-641e724298,2026-03-09T00:00:00Z,34.27,67.1,432.48,163.57,50.4,False
met-210811b8,res-641e724298,2026-03-06T00:00:00Z,68.07,41.5,410.56,236.12,59.76,False
met-8f3aef12,res-641e724298,2026-03-03T00:00:00Z,10.75,76.97,274.1,246.55,68.88,False
met-35ce70fe,res-641e724298,2026-02-28T00:00:00Z,72.82,26.6,332.71,39.61,84.65,False
met-5f42e715,res-641e724298,2026-02-25T00:00:00Z,67.57,10.43,229.14,97.72,22.94,False
met-67bd1a84,res-641e724298,2026-02-22T00:00:00Z,56.76,62.21,53.03,80.74,76.48,False
met-1a5b0451,res-442b0224f8,2026-03-21T00:00:00Z,1.44,3.69,4.83,0.34,14.68,True
met-243ad89e,res-442b0224f8,2026-03-18T00:00:00Z,5.44,3.24,0.23,1.89,13.66,True
met-33b530a8,res-442b0224f8,2026-03-15T00:00:00Z,2.7,5.81,0.7,0.98,5.38,True
met-d2b0d28d,res-442b0224f8,2026-03-12T00:00:00Z,7.33,9.97,3.03,1.02,10.63,True
met-988c3beb,res-442b0224f8,2026-03-09T00:00:00Z,5.47,1.4,0.18,0.28,12.99,True
met-77737914,res-442b0224f8,2026-03-06T00:00:00Z,2.11,2.21,2.76,1.18,4.88,True
met-416714ac,res-442b0224f8,2026-03-03T00:00:00Z,5.97,4.8,2.75,0.52,10.1,True
met-a3ea4942,res-442b0224f8,2026-02-28T00:00:00Z,1.72,5.1,4.72,1.35,14.16,True
met-ef3adccd,res-442b0224f8,2026-02-25T00:00:00Z,1.57,2.83,3.15,0.54,9.86,True
met-a5566a06,res-442b0224f8,2026-02-22T00:00:00Z,5.34,7.43,2.82,1.3,8.16,True
met-25cf13b0,res-35fb085a1f,2026-03-21T00:00:00Z,6.66,3.85,3.94,0.76,14.5,True
met-ecc85d53,res-35fb085a1f,2026-03-18T00:00:00Z,2.36,3.43,2.66,1.37,6.69,True
met-dd897b12,res-35fb085a1f,2026-03-15T00:00:00Z,2.97,1.8,4.55,1.56,3.05,True
met-7c88908a,res-35fb085a1f,2026-03-12T00:00:00Z,6.49,3.46,0.49,1.96,4.11,True
met-cd46796f,res-35fb085a1f,2026-03-09T00:00:00Z,7.64,8.04,0.62,1.05,13.26,True
met-1233f443,res-35fb085a1f,2026-03-06T00:00:00Z,4.92,8.26,0.48,0.7,9.01,True
met-b3a30d51,res-35fb085a1f,2026-03-03T00:00:00Z,2.61,3.44,0.5,0.1,5.45,True
met-0f6ed5ec,res-35fb085a1f,2026-02-28T00:00:00Z,6.14,2.63,4.03,1.36,12.04,True
met-d16e7e65,res-35fb085a1f,2026-02-25T00:00:00Z,4.64,8.94,2.01,1.18,4.63,True
met-f39598f4,res-35fb085a1f,2026-02-22T00:00:00Z,5.65,7.42,3.29,0.29,8.95,True
met-a4f88bb1,res-b25d06f105,2026-03-21T00:00:00Z,87.66,61.14,191.37,234.37,70.87,False
met-6cbb3a76,res-b25d06f105,2026-03-18T00:00:00Z,42.64,46.62,225.09,109.43,55.15,False
met-955f85f8,res-b25d06f105,2026-03-15T00:00:00Z,30.81,86.21,265.09,216.95,89.29,False
met-ee59e025,res-b25d06f105,2026-03-12T00:00:00Z,25.59,60.85,52.6,95.17,77.79,False
met-1709b30e,res-b25d06f105,2026-03-09T00:00:00Z,81.07,60.77,47.58,75.81,27.02,False
met-1eb8c9c1,res-b25d06f105,2026-03-06T00:00:00Z,56.78,16.77,150.07,279.23,80.63,False
met-be15e176,res-b25d06f105,2026-03-03T00:00:00Z,5.96,85.87,341.75,280.07,30.23,False
met-7ea78b84,res-b25d06f105,2026-02-28T00:00:00Z,49.8,64.81,341.62,162.06,29.35,False
met-102980f2,res-b25d06f105,2026-02-25T00:00:00Z,6.25,25.21,417.38,7.15,51.87,False
met-bc35e9e8,res-b25d06f105,2026-02-22T00:00:00Z,53.09,37.6,497.17,200.05,89.03,False
met-53e0b507,res-9d349136e8,2026-03-21T00:00:00Z,90.04,64.73,30.75,137.35,32.64,False
met-871dbe3d,res-9d349136e8,2026-03-18T00:00:00Z,88.72,71.1,452.86,56.57,47.53,False
met-20aa8444,res-9d349136e8,2026-03-15T00:00:00Z,17.0,38.26,34.94,151.17,32.79,False
met-70ef5163,res-9d349136e8,2026-03-12T00:00:00Z,92.28,37.04,342.74,250.36,83.81,False
met-b2d1c053,res-9d349136e8,2026-03-09T00:00:00Z,82.2,33.21,246.73,83.1,20.17,False
met-2e19e3b0,res-9d349136e8,2026-03-06T00:00:00Z,61.81,41.49,462.3,279.09,91.94,False
met-5f30a431,res-9d349136e8,2026-03-03T00:00:00Z,51.4,81.47,468.35,268.29,83.63,False
met-ac851d58,res-9d349136e8,2026-02-28T00:00:00Z,10.17,10.47,235.57,93.01,28.04,False
met-d0514279,res-9d349136e8,2026-02-25T00:00:00Z,36.47,67.79,207.01,7.61,52.31,False
met-61fec525,res-9d349136e8,2026-02-22T00:00:00Z,22.78,52.33,450.27,126.16,88.48,False
met-472e416a,res-3f29e3e5e1,2026-03-21T00:00:00Z,6.27,3.25,2.35,0.75,6.1,True
met-d5ee7f98,res-3f29e3e5e1,2026-03-18T00:00:00Z,7.19,5.83,1.35,1.98,10.19,True
met-b6ce97eb,res-3f29e3e5e1,2026-03-15T00:00:00Z,3.8,2.26,3.74,0.01,13.37,True
met-084e3451,res-3f29e3e5e1,2026-03-12T00:00:00Z,5.82,2.0,1.42,0.27,6.89,True
met-7b8e5915,res-3f29e3e5e1,2026-03-09T00:00:00Z,2.98,1.28,3.33,1.9,14.44,True
met-60d5e6c0,res-3f29e3e5e1,2026-03-06T00:00:00Z,7.87,2.07,2.45,0.99,10.54,True
met-3641a0a5,res-3f29e3e5e1,2026-03-03T00:00:00Z,1.46,7.76,3.9,0.8,11.16,True
met-c781816e,res-3f29e3e5e1,2026-02-28T00:00:00Z,6.06,8.43,0.66,1.92,12.1,True
met-c5cd7626,res-3f29e3e5e1,2026-02-25T00:00:00Z,1.45,4.1,0.07,1.37,1.73,True
met-619533b5,res-3f29e3e5e1,2026-02-22T00:00:00Z,6.72,4.87,2.99,0.02,7.72,True
met-45363d04,res-9750ddd10a,2026-03-21T00:00:00Z,12.44,44.32,312.63,220.13,34.01,False
met-31d03c24,res-9750ddd10a,2026-03-18T00:00:00Z,30.3,19.2,139.13,211.78,69.97,False
met-bb6b6e35,res-9750ddd10a,2026-03-15T00:00:00Z,43.62,47.91,393.53,35.4,74.78,False
met-0b23e182,res-9750ddd10a,2026-03-12T00:00:00Z,60.0,25.09,428.89,190.53,31.15,False
met-7e81e951,res-9750ddd10a,2026-03-09T00:00:00Z,15.84,42.1,144.19,61.69,30.97,False
met-f406747a,res-9750ddd10a,2026-03-06T00:00:00Z,6.59,25.97,433.53,117.2,59.37,False
met-cc8a6bb8,res-9750ddd10a,2026-03-03T00:00:00Z,68.01,88.41,118.67,130.69,24.6,False
met-64ca5411,res-9750ddd10a,2026-02-28T00:00:00Z,43.44,14.13,63.93,112.25,90.72,False
met-1e60cbf4,res-9750ddd10a,2026-02-25T00:00:00Z,69.04,29.76,448.6,58.62,20.04,False
met-e0b78b11,res-9750ddd10a,2026-02-22T00:00:00Z,64.44,35.73,149.81,87.65,65.49,False
met-0576979c,res-1424bada8a,2026-03-21T00:00:00Z,27.7,49.3,173.8,37.9,70.17,False
met-47de4e95,res-1424bada8a,2026-03-18T00:00:00Z,66.47,71.64,73.85,111.37,80.75,False
met-1c444141,res-1424bada8a,2026-03-15T00:00:00Z,71.86,57.11,306.31,75.28,40.7,False
met-1bc93995,res-1424bada8a,2026-03-12T00:00:00Z,57.59,16.98,62.12,190.72,65.14,False
met-e16332ad,res-1424bada8a,2026-03-09T00:00:00Z,8.69,87.47,443.18,246.14,34.47,False
met-7c5b0649,res-1424bada8a,2026-03-06T00:00:00Z,45.12,17.89,471.49,187.61,42.61,False
met-e2db0c02,res-1424bada8a,2026-03-03T00:00:00Z,47.68,70.88,271.44,50.33,29.59,False
met-9ecee695,res-1424bada8a,2026-02-28T00:00:00Z,42.64,66.93,446.88,229.01,83.46,False
met-c6f79b36,res-1424bada8a,2026-02-25T00:00:00Z,55.43,37.79,189.35,190.81,28.81,False
met-712311dd,res-1424bada8a,2026-02-22T00:00:00Z,44.25,48.63,266.64,285.97,79.32,False
met-4d58e38c,res-43f3036f82,2026-03-21T00:00:00Z,2.56,9.71,1.45,1.91,1.85,True
met-cb314817,res-43f3036f82,2026-03-18T00:00:00Z,7.79,2.71,4.07,0.99,8.45,True
met-3ca6177d,res-43f3036f82,2026-03-15T00:00:00Z,4.35,1.67,2.19,1.02,8.87,True
met-99c521ca,res-43f3036f82,2026-03-12T00:00:00Z,3.43,6.46,1.03,0.01,9.01,True
met-5eb444b9,res-43f3036f82,2026-03-09T00:00:00Z,4.94,1.08,4.64,1.03,8.05,True
met-62cf5c1d,res-43f3036f82,2026-03-06T00:00:00Z,5.9,3.33,4.26,0.59,4.76,True
met-d5b09341,res-43f3036f82,2026-03-03T00:00:00Z,1.39,3.02,2.67,0.58,9.95,True
met-56dba066,res-43f3036f82,2026-02-28T00:00:00Z,7.57,3.5,0.66,1.75,1.72,True
met-ce5e5167,res-43f3036f82,2026-02-25T00:00:00Z,7.85,9.91,1.05,0.23,10.08,True
met-9bdd646c,res-43f3036f82,2026-02-22T00:00:00Z,5.25,9.75,1.62,1.89,13.38,True
met-2ba04373,res-0508c9f86b,2026-03-21T00:00:00Z,2.48,2.2,4.49,0.59,14.79,True
met-34c5476b,res-0508c9f86b,2026-03-18T00:00:00Z,5.19,1.09,1.78,1.46,4.92,True
met-c12a3161,res-0508c9f86b,2026-03-15T00:00:00Z,2.42,1.14,3.29,1.74,14.15,True
met-350178ff,res-0508c9f86b,2026-03-12T00:00:00Z,4.87,7.5,3.44,1.89,4.6,True
met-93b08fb9,res-0508c9f86b,2026-03-09T00:00:00Z,5.2,6.44,1.03,0.88,5.54,True
met-a3906880,res-0508c9f86b,2026-03-06T00:00:00Z,2.03,6.67,4.29,0.79,7.24,True
met-a4d19dce,res-0508c9f86b,2026-03-03T00:00:00Z,5.97,4.91,0.74,0.96,7.94,True
met-88916789,res-0508c9f86b,2026-02-28T00:00:00Z,3.95,8.34,0.88,1.14,14.21,True
met-80f5b741,res-0508c9f86b,2026-02-25T00:00:00Z,1.85,3.54,1.55,1.77,12.44,True
met-196b6dc6,res-0508c9f86b,2026-02-22T00:00:00Z,5.66,2.69,0.72,0.85,7.37,True
met-16cef196,res-597bf029d3,2026-03-21T00:00:00Z,5.34,4.62,3.62,0.27,11.51,True
met-899b3812,res-597bf029d3,2026-03-18T00:00:00Z,0.59,1.9,1.92,0.22,1.19,True
met-0c15df65,res-597bf029d3,2026-03-15T00:00:00Z,6.73,9.41,0.66,1.54,4.75,True
met-cc12705f,res-597bf029d3,2026-03-12T00:00:00Z,7.54,6.4,3.96,0.02,12.08,True
met-f239a41d,res-597bf029d3,2026-03-09T00:00:00Z,4.57,8.36,4.26,0.17,2.95,True
met-085ee3e9,res-597bf029d3,2026-03-06T00:00:00Z,6.2,9.03,4.08,0.61,7.7,True
met-f8441ef8,res-597bf029d3,2026-03-03T00:00:00Z,2.33,5.89,1.34,1.09,1.3,True
met-79c68b38,res-597bf029d3,2026-02-28T00:00:00Z,0.83,5.9,0.51,1.77,6.81,True
met-1796098b,res-597bf029d3,2026-02-25T00:00:00Z,0.51,3.02,1.13,0.77,5.95,True
met-67a60839,res-597bf029d3,2026-02-22T00:00:00Z,2.65,9.3,3.42,1.37,11.01,True
met-2c1547ed,res-f9ffe890f6,2026-03-21T00:00:00Z,49.26,89.26,120.02,287.16,41.14,False
met-5df66760,res-f9ffe890f6,2026-03-18T00:00:00Z,11.87,36.7,186.64,277.79,26.36,False
met-48a75a68,res-f9ffe890f6,2026-03-15T00:00:00Z,8.9,22.09,220.03,103.78,33.6,False
met-9785de2a,res-f9ffe890f6,2026-03-12T00:00:00Z,43.27,81.45,346.71,189.3,41.53,False
met-bbba2f12,res-f9ffe890f6,2026-03-09T00:00:00Z,83.79,31.69,254.63,113.89,39.91,False
met-a3914c1d,res-f9ffe890f6,2026-03-06T00:00:00Z,86.63,73.89,396.54,259.21,93.35,False
met-f2f52395,res-f9ffe890f6,2026-03-03T00:00:00Z,75.0,21.73,82.41,136.78,79.76,False
met-17a6c43c,res-f9ffe890f6,2026-02-28T00:00:00Z,92.87,75.17,65.45,131.1,74.5,False
met-d1ac3545,res-f9ffe890f6,2026-02-25T00:00:00Z,18.02,35.84,72.49,231.42,46.45,False
met-304a5c2a,res-f9ffe890f6,2026-02-22T00:00:00Z,49.48,48.5,486.7,182.51,67.75,False
met-0ee0b46b,res-e068dbf3f8,2026-03-21T00:00:00Z,7.58,9.29,1.92,1.1,8.54,True
met-7f7d14b0,res-e068dbf3f8,2026-03-18T00:00:00Z,4.19,5.83,1.15,0.17,11.01,True
met-dc07f756,res-e068dbf3f8,2026-03-15T00:00:00Z,4.45,7.99,4.06,0.44,2.22,True
met-470f3c36,res-e068dbf3f8,2026-03-12T00:00:00Z,3.21,2.83,4.25,0.72,7.63,True
met-67f680ac,res-e068dbf3f8,2026-03-09T00:00:00Z,1.5,1.99,4.56,0.72,12.89,True
met-f9a9efe6,res-e068dbf3f8,2026-03-06T00:00:00Z,6.34,2.25,2.3,1.67,8.72,True
met-ea3b9cab,res-e068dbf3f8,2026-03-03T00:00:00Z,7.49,4.79,1.05,0.45,11.46,True
met-c74b4723,res-e068dbf3f8,2026-02-28T00:00:00Z,1.38,7.26,0.72,1.47,10.75,True
met-d77bab7a,res-e068dbf3f8,2026-02-25T00:00:00Z,3.69,1.49,0.53,1.16,7.68,True
met-84dd4199,res-e068dbf3f8,2026-02-22T00:00:00Z,4.95,2.42,0.73,0.28,4.43,True
met-108e06ad,res-63e8a8f8da,2026-03-21T00:00:00Z,0.59,8.48,2.08,1.53,7.58,True
met-616deb5a,res-63e8a8f8da,2026-03-18T00:00:00Z,1.55,5.75,4.74,0.94,11.12,True
met-e88f2745,res-63e8a8f8da,2026-03-15T00:00:00Z,3.83,6.8,0.07,0.22,1.84,True
met-7f2298df,res-63e8a8f8da,2026-03-12T00:00:00Z,5.32,6.44,0.87,0.32,6.55,True
met-cd5cfd9e,res-63e8a8f8da,2026-03-09T00:00:00Z,3.68,9.53,2.27,1.42,4.61,True
met-96b6d79d,res-63e8a8f8da,2026-03-06T00:00:00Z,4.79,3.75,1.14,1.86,4.81,True
met-bfd9a4ab,res-63e8a8f8da,2026-03-03T00:00:00Z,1.19,4.4,4.76,1.49,6.61,True
met-60dee39c,res-63e8a8f8da,2026-02-28T00:00:00Z,0.92,4.53,4.11,1.95,9.47,True
met-53a2b64a,res-63e8a8f8da,2026-02-25T00:00:00Z,1.08,7.23,2.39,1.31,6.67,True
met-e7398905,res-63e8a8f8da,2026-02-22T00:00:00Z,3.35,1.49,1.86,0.85,4.78,True
met-b263bb95,res-6d53c9bed0,2026-03-21T00:00:00Z,3.22,8.01,1.68,0.48,3.28,True
met-9293505f,res-6d53c9bed0,2026-03-18T00:00:00Z,1.3,2.91,0.05,1.82,3.63,True
met-d6c0bc12,res-6d53c9bed0,2026-03-15T00:00:00Z,2.01,9.36,1.2,0.17,8.98,True
met-6a5b866f,res-6d53c9bed0,2026-03-12T00:00:00Z,0.84,9.88,2.42,0.1,2.3,True
met-a38ea672,res-6d53c9bed0,2026-03-09T00:00:00Z,2.81,9.82,3.76,1.92,8.0,True
met-c4a02579,res-6d53c9bed0,2026-03-06T00:00:00Z,2.86,4.52,1.78,0.26,10.45,True
met-cf2e852b,res-6d53c9bed0,2026-03-03T00:00:00Z,2.98,9.07,2.52,1.0,11.85,True
met-f4a001ac,res-6d53c9bed0,2026-02-28T00:00:00Z,0.68,8.16,2.38,1.74,1.52,True
met-19d1b190,res-6d53c9bed0,2026-02-25T00:00:00Z,1.71,7.14,0.39,1.25,14.34,True
met-6fda252f,res-6d53c9bed0,2026-02-22T00:00:00Z,2.24,2.94,3.41,0.28,11.06,True
met-ed6efb13,res-fb6c156d19,2026-03-21T00:00:00Z,50.15,89.38,308.28,159.37,77.65,False
met-71594e2d,res-fb6c156d19,2026-03-18T00:00:00Z,45.27,20.5,152.51,188.92,90.51,False
met-5cd4816d,res-fb6c156d19,2026-03-15T00:00:00Z,8.6,67.02,344.61,75.54,94.78,False
met-b8ad9376,res-fb6c156d19,2026-03-12T00:00:00Z,59.62,86.64,287.78,298.35,27.31,False
met-de7368a2,res-fb6c156d19,2026-03-09T00:00:00Z,6.34,71.31,161.68,260.92,79.8,False
met-b27dfc20,res-fb6c156d19,2026-03-06T00:00:00Z,85.56,49.91,232.86,55.07,42.17,False
met-8ec85a14,res-fb6c156d19,2026-03-03T00:00:00Z,11.13,56.12,183.15,25.98,73.3,False
met-4cbbe337,res-fb6c156d19,2026-02-28T00:00:00Z,46.47,88.89,489.46,230.13,53.15,False
met-a81acdf3,res-fb6c156d19,2026-02-25T00:00:00Z,88.17,85.19,486.12,149.04,47.26,False
met-645b5899,res-fb6c156d19,2026-02-22T00:00:00Z,30.8,42.72,313.64,205.77,53.06,False
met-cf63ae1d,res-e3a59908fe,2026-03-21T00:00:00Z,61.22,35.09,50.91,126.89,53.76,False
met-20acf72c,res-e3a59908fe,2026-03-18T00:00:00Z,83.97,89.3,30.91,293.34,24.28,False
met-64e36612,res-e3a59908fe,2026-03-15T00:00:00Z,76.15,65.98,284.79,50.6,27.9,False
met-eed009e1,res-e3a59908fe,2026-03-12T00:00:00Z,38.82,55.61,428.38,70.8,85.56,False
met-f9e53de8,res-e3a59908fe,2026-03-09T00:00:00Z,65.22,37.92,239.56,162.86,81.37,False
met-92022e79,res-e3a59908fe,2026-03-06T00:00:00Z,14.82,24.42,63.09,288.07,49.77,False
met-7a238983,res-e3a59908fe,2026-03-03T00:00:00Z,43.98,42.12,41.59,106.01,65.33,False
met-1b88adb2,res-e3a59908fe,2026-02-28T00:00:00Z,24.14,69.3,66.02,139.1,60.88,False
met-842d6fe6,res-e3a59908fe,2026-02-25T00:00:00Z,90.37,21.64,114.6,172.62,94.09,False
met-72e261ed,res-e3a59908fe,2026-02-22T00:00:00Z,74.68,14.99,406.18,237.92,93.39,False
met-9c25c784,res-1e6335ca55,2026-03-21T00:00:00Z,24.03,11.84,381.72,129.76,38.91,False
met-186995c3,res-1e6335ca55,2026-03-18T00:00:00Z,20.85,21.34,144.21,29.1,85.53,False
met-c8fea50e,res-1e6335ca55,2026-03-15T00:00:00Z,45.63,43.58,114.91,268.46,33.81,False
met-9c6031f9,res-1e6335ca55,2026-03-12T00:00:00Z,9.84,81.6,219.98,289.19,42.27,False
met-9d50c874,res-1e6335ca55,2026-03-09T00:00:00Z,22.87,85.36,246.0,162.97,78.79,False
met-c84a1dbe,res-1e6335ca55,2026-03-06T00:00:00Z,91.9,44.94,457.17,173.24,81.73,False
met-4f2e1654,res-1e6335ca55,2026-03-03T00:00:00Z,55.48,81.5,107.29,218.2,63.39,False
met-a27fa40a,res-1e6335ca55,2026-02-28T00:00:00Z,18.02,63.13,413.52,221.64,81.89,False
met-1febd792,res-1e6335ca55,2026-02-25T00:00:00Z,70.98,11.13,449.29,280.48,57.46,False
met-da51ee19,res-1e6335ca55,2026-02-22T00:00:00Z,33.48,73.36,340.23,82.53,74.17,False
met-06ef3d84,res-91679fc6a0,2026-03-21T00:00:00Z,7.91,9.49,4.29,1.27,9.94,True
met-1c39fabf,res-91679fc6a0,2026-03-18T00:00:00Z,4.84,1.33,3.73,0.38,10.75,True
met-8cbc6b63,res-91679fc6a0,2026-03-15T00:00:00Z,6.31,6.41,1.08,0.42,3.68,True
met-c5955705,res-91679fc6a0,2026-03-12T00:00:00Z,5.6,9.6,1.85,0.73,5.23,True
met-e2ef2fc3,res-91679fc6a0,2026-03-09T00:00:00Z,2.8,8.37,0.62,1.0,14.99,True
met-f7604296,res-91679fc6a0,2026-03-06T00:00:00Z,3.61,4.17,4.14,0.85,14.64,True
met-63312fbc,res-91679fc6a0,2026-03-03T00:00:00Z,3.02,9.34,2.29,0.75,8.74,True
met-15dd483d,res-91679fc6a0,2026-02-28T00:00:00Z,1.72,4.92,1.43,1.32,10.52,True
met-b2763903,res-91679fc6a0,2026-02-25T00:00:00Z,5.26,7.32,4.69,1.81,2.39,True
met-d5a17da0,res-91679fc6a0,2026-02-22T00:00:00Z,1.16,8.54,0.45,0.03,14.05,True
met-0fff3660,res-1fdbfd3128,2026-03-21T00:00:00Z,6.12,6.61,2.72,1.27,8.05,True
met-dc4bc974,res-1fdbfd3128,2026-03-18T00:00:00Z,6.54,7.01,4.26,0.42,11.88,True
met-8a0dc615,res-1fdbfd3128,2026-03-15T00:00:00Z,4.64,2.03,4.28,1.9,5.91,True
met-d2ad82ad,res-1fdbfd3128,2026-03-12T00:00:00Z,6.45,5.18,4.54,1.29,11.98,True
met-f06c2582,res-1fdbfd3128,2026-03-09T00:00:00Z,3.47,9.46,3.91,1.02,4.75,True
met-97a47bb7,res-1fdbfd3128,2026-03-06T00:00:00Z,5.44,3.77,4.51,1.82,10.43,True
met-d1fd58d9,res-1fdbfd3128,2026-03-03T00:00:00Z,0.53,9.18,0.16,0.05,12.07,True
met-ec10eff2,res-1fdbfd3128,2026-02-28T00:00:00Z,6.81,5.67,3.71,0.63,3.39,True
met-e85fed5c,res-1fdbfd3128,2026-02-25T00:00:00Z,4.79,4.87,2.78,0.78,9.63,True
met-f54727d5,res-1fdbfd3128,2026-02-22T00:00:00Z,3.45,1.46,4.66,0.86,14.15,True
met-d0ce67bc,res-deeec03b65,2026-03-21T00:00:00Z,3.43,7.55,2.02,0.64,3.22,True
met-956bac22,res-deeec03b65,2026-03-18T00:00:00Z,2.23,7.39,0.63,0.24,9.08,True
met-1803ee7b,res-deeec03b65,2026-03-15T00:00:00Z,3.44,7.86,4.58,1.67,3.23,True
met-8e813b90,res-deeec03b65,2026-03-12T00:00:00Z,2.92,1.84,0.13,0.02,11.78,True
met-b75aa149,res-deeec03b65,2026-03-09T00:00:00Z,1.65,6.56,2.72,1.94,9.01,True
met-fb413538,res-deeec03b65,2026-03-06T00:00:00Z,0.69,7.61,4.92,1.27,11.89,True
met-6b362c83,res-deeec03b65,2026-03-03T00:00:00Z,1.9,6.87,1.11,0.39,12.77,True
met-a3d17171,res-deeec03b65,2026-02-28T00:00:00Z,5.95,8.26,1.89,0.52,1.72,True
met-d685f84e,res-deeec03b65,2026-02-25T00:00:00Z,1.12,2.29,0.12,1.97,13.14,True
met-dc93691a,res-deeec03b65,2026-02-22T00:00:00Z,1.33,9.34,0.61,0.28,4.67,True
met-50a0b0bf,res-c2d94bc4fa,2026-03-21T00:00:00Z,1.08,8.6,4.56,0.42,2.41,True
met-1fcb5b3b,res-c2d94bc4fa,2026-03-18T00:00:00Z,6.47,4.72,2.43,1.25,3.94,True
met-159bc179,res-c2d94bc4fa,2026-03-15T00:00:00Z,3.65,9.01,3.17,0.9,3.26,True
met-79f949a6,res-c2d94bc4fa,2026-03-12T00:00:00Z,2.74,9.13,3.3,1.26,12.97,True
met-c72dca14,res-c2d94bc4fa,2026-03-09T00:00:00Z,1.38,4.09,1.73,1.99,9.4,True
met-87354443,res-c2d94bc4fa,2026-03-06T00:00:00Z,0.54,5.7,1.27,0.24,9.49,True
met-946f9fc6,res-c2d94bc4fa,2026-03-03T00:00:00Z,4.52,5.66,3.8,0.43,6.11,True
met-69b43f8c,res-c2d94bc4fa,2026-02-28T00:00:00Z,7.24,1.27,0.69,0.17,10.68,True
met-30141064,res-c2d94bc4fa,2026-02-25T00:00:00Z,1.45,3.46,1.0,0.18,10.91,True
